linha,coluna,rotulo_coluna,tipo_linha,codigo_cnae,descricao,status_atualizacao,valor_origem,valor_gerado,diferenca,variacao_pct,resultado,motivo
80,H,H — Saldo / 2023 (jan-dez),classe,46729,Comércio atacadista de ferragens e ferramentas,atualizado,2148,2148,0.0,0.0,identico,
80,I,I — 2024 (jan-dez),classe,46729,Comércio atacadista de ferragens e ferramentas,atualizado,2510,2510,0.0,0.0,identico,
80,J,J — 2025 (jan-dez),classe,46729,Comércio atacadista de ferragens e ferramentas,atualizado,1300,1302,2.0,0.1538,divergente,
80,K,K — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2022 / Microempresa,classe,46729,Comércio atacadista de ferragens e ferramentas,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
80,L,L — Empresa de pequeno porte,classe,46729,Comércio atacadista de ferragens e ferramentas,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
80,M,M — Empresa de médio porte,classe,46729,Comércio atacadista de ferragens e ferramentas,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
80,N,N — Grande empresa,classe,46729,Comércio atacadista de ferragens e ferramentas,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
80,O,O — Quantidade de estabelecimentos por porte(RAIS completa) (Metodologia Sebrae) 2023 / Microempresa,classe,46729,Comércio atacadista de ferragens e ferramentas,indisponivel,4384,4384,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
80,P,P — Empresa de pequeno porte,classe,46729,Comércio atacadista de ferragens e ferramentas,indisponivel,776,776,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
80,Q,Q — Empresa de médio porte,classe,46729,Comércio atacadista de ferragens e ferramentas,indisponivel,107,107,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
80,R,R — Grande empresa,classe,46729,Comércio atacadista de ferragens e ferramentas,indisponivel,40,40,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
80,S,S — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2024 / Microempresa,classe,46729,Comércio atacadista de ferragens e ferramentas,indisponivel,4672,4672,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
80,T,T — Empresa de pequeno porte,classe,46729,Comércio atacadista de ferragens e ferramentas,indisponivel,811,811,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
80,U,U — Empresa de médio porte,classe,46729,Comércio atacadista de ferragens e ferramentas,indisponivel,106,106,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
80,V,V — Grande empresa,classe,46729,Comércio atacadista de ferragens e ferramentas,indisponivel,47,47,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
81,D,D — EMPREGOS / Estoque 2022,classe,46737,Comércio atacadista de material elétrico,indisponivel,20309,20309,0.0,0.0,nao_atualizado,API expõe estoque apenas nos níveis divisão (2 díg.) e grupo (3 díg.); não há endpoint de estoque no nível classe (5 díg.)
81,E,E — Estoque 2023,classe,46737,Comércio atacadista de material elétrico,indisponivel,22075,22075,0.0,0.0,nao_atualizado,API expõe estoque apenas nos níveis divisão (2 díg.) e grupo (3 díg.); não há endpoint de estoque no nível classe (5 díg.)
81,F,F — Estoque 2024,classe,46737,Comércio atacadista de material elétrico,indisponivel,23368,23368,0.0,0.0,nao_atualizado,API expõe estoque apenas nos níveis divisão (2 díg.) e grupo (3 díg.); não há endpoint de estoque no nível classe (5 díg.)
81,G,G — Estoque 2025,classe,46737,Comércio atacadista de material elétrico,formula_preservada,23588,23584,-4.0,-0.017,divergente,estoque projetado = coluna F + coluna J
81,H,H — Saldo / 2023 (jan-dez),classe,46737,Comércio atacadista de material elétrico,atualizado,601,601,0.0,0.0,identico,
81,I,I — 2024 (jan-dez),classe,46737,Comércio atacadista de material elétrico,atualizado,1174,1174,0.0,0.0,identico,
81,J,J — 2025 (jan-dez),classe,46737,Comércio atacadista de material elétrico,atualizado,220,216,-4.0,-1.8182,divergente,
81,K,K — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2022 / Microempresa,classe,46737,Comércio atacadista de material elétrico,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
81,L,L — Empresa de pequeno porte,classe,46737,Comércio atacadista de material elétrico,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
81,M,M — Empresa de médio porte,classe,46737,Comércio atacadista de material elétrico,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
81,N,N — Grande empresa,classe,46737,Comércio atacadista de material elétrico,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
81,O,O — Quantidade de estabelecimentos por porte(RAIS completa) (Metodologia Sebrae) 2023 / Microempresa,classe,46737,Comércio atacadista de material elétrico,indisponivel,2982,2982,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
81,P,P — Empresa de pequeno porte,classe,46737,Comércio atacadista de material elétrico,indisponivel,368,368,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
81,Q,Q — Empresa de médio porte,classe,46737,Comércio atacadista de material elétrico,indisponivel,63,63,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
81,R,R — Grande empresa,classe,46737,Comércio atacadista de material elétrico,indisponivel,28,28,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
81,S,S — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2024 / Microempresa,classe,46737,Comércio atacadista de material elétrico,indisponivel,3151,3151,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
81,T,T — Empresa de pequeno porte,classe,46737,Comércio atacadista de material elétrico,indisponivel,374,374,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
81,U,U — Empresa de médio porte,classe,46737,Comércio atacadista de material elétrico,indisponivel,66,66,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
81,V,V — Grande empresa,classe,46737,Comércio atacadista de material elétrico,indisponivel,29,29,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
82,D,D — EMPREGOS / Estoque 2022,classe,46796,Comércio atacadista especializado de materiais de construção não especificados anteriormente e de materiais de construção em geral,indisponivel,65782,65782,0.0,0.0,nao_atualizado,API expõe estoque apenas nos níveis divisão (2 díg.) e grupo (3 díg.); não há endpoint de estoque no nível classe (5 díg.)
82,E,E — Estoque 2023,classe,46796,Comércio atacadista especializado de materiais de construção não especificados anteriormente e de materiais de construção em geral,indisponivel,71981,71981,0.0,0.0,nao_atualizado,API expõe estoque apenas nos níveis divisão (2 díg.) e grupo (3 díg.); não há endpoint de estoque no nível classe (5 díg.)
82,F,F — Estoque 2024,classe,46796,Comércio atacadista especializado de materiais de construção não especificados anteriormente e de materiais de construção em geral,indisponivel,74715,74715,0.0,0.0,nao_atualizado,API expõe estoque apenas nos níveis divisão (2 díg.) e grupo (3 díg.); não há endpoint de estoque no nível classe (5 díg.)
82,G,G — Estoque 2025,classe,46796,Comércio atacadista especializado de materiais de construção não especificados anteriormente e de materiais de construção em geral,formula_preservada,76029,76024,-5.0,-0.0066,divergente,estoque projetado = coluna F + coluna J
82,H,H — Saldo / 2023 (jan-dez),classe,46796,Comércio atacadista especializado de materiais de construção não especificados anteriormente e de materiais de construção em geral,atualizado,3276,3275,-1.0,-0.0305,divergente,
82,I,I — 2024 (jan-dez),classe,46796,Comércio atacadista especializado de materiais de construção não especificados anteriormente e de materiais de construção em geral,atualizado,2845,2849,4.0,0.1406,divergente,
82,J,J — 2025 (jan-dez),classe,46796,Comércio atacadista especializado de materiais de construção não especificados anteriormente e de materiais de construção em geral,atualizado,1314,1309,-5.0,-0.3805,divergente,
82,K,K — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2022 / Microempresa,classe,46796,Comércio atacadista especializado de materiais de construção não especificados anteriormente e de materiais de construção em geral,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
82,L,L — Empresa de pequeno porte,classe,46796,Comércio atacadista especializado de materiais de construção não especificados anteriormente e de materiais de construção em geral,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
82,M,M — Empresa de médio porte,classe,46796,Comércio atacadista especializado de materiais de construção não especificados anteriormente e de materiais de construção em geral,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
82,N,N — Grande empresa,classe,46796,Comércio atacadista especializado de materiais de construção não especificados anteriormente e de materiais de construção em geral,indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
82,O,O — Quantidade de estabelecimentos por porte(RAIS completa) (Metodologia Sebrae) 2023 / Microempresa,classe,46796,Comércio atacadista especializado de materiais de construção não especificados anteriormente e de materiais de construção em geral,indisponivel,11662,11662,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
82,P,P — Empresa de pequeno porte,classe,46796,Comércio atacadista especializado de materiais de construção não especificados anteriormente e de materiais de construção em geral,indisponivel,1480,1480,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
82,Q,Q — Empresa de médio porte,classe,46796,Comércio atacadista especializado de materiais de construção não especificados anteriormente e de materiais de construção em geral,indisponivel,166,166,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
82,R,R — Grande empresa,classe,46796,Comércio atacadista especializado de materiais de construção não especificados anteriormente e de materiais de construção em geral,indisponivel,91,91,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
82,S,S — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2024 / Microempresa,classe,46796,Comércio atacadista especializado de materiais de construção não especificados anteriormente e de materiais de construção em geral,indisponivel,12626,12626,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
82,T,T — Empresa de pequeno porte,classe,46796,Comércio atacadista especializado de materiais de construção não especificados anteriormente e de materiais de construção em geral,indisponivel,1484,1484,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
82,U,U — Empresa de médio porte,classe,46796,Comércio atacadista especializado de materiais de construção não especificados anteriormente e de materiais de construção em geral,indisponivel,158,158,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
82,V,V — Grande empresa,classe,46796,Comércio atacadista especializado de materiais de construção não especificados anteriormente e de materiais de construção em geral,indisponivel,101,101,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
83,D,D — EMPREGOS / Estoque 2022,classe,46826,Comércio atacadista de gás liquefeito de petróleo (glp),indisponivel,18290,18290,0.0,0.0,nao_atualizado,API expõe estoque apenas nos níveis divisão (2 díg.) e grupo (3 díg.); não há endpoint de estoque no nível classe (5 díg.)
83,E,E — Estoque 2023,classe,46826,Comércio atacadista de gás liquefeito de petróleo (glp),indisponivel,18926,18926,0.0,0.0,nao_atualizado,API expõe estoque apenas nos níveis divisão (2 díg.) e grupo (3 díg.); não há endpoint de estoque no nível classe (5 díg.)
83,F,F — Estoque 2024,classe,46826,Comércio atacadista de gás liquefeito de petróleo (glp),indisponivel,19109,19109,0.0,0.0,nao_atualizado,API expõe estoque apenas nos níveis divisão (2 díg.) e grupo (3 díg.); não há endpoint de estoque no nível classe (5 díg.)
83,G,G — Estoque 2025,classe,46826,Comércio atacadista de gás liquefeito de petróleo (glp),formula_preservada,19875,19877,2.0,0.0101,divergente,estoque projetado = coluna F + coluna J
83,H,H — Saldo / 2023 (jan-dez),classe,46826,Comércio atacadista de gás liquefeito de petróleo (glp),atualizado,566,566,0.0,0.0,identico,
83,I,I — 2024 (jan-dez),classe,46826,Comércio atacadista de gás liquefeito de petróleo (glp),atualizado,131,131,0.0,0.0,identico,
83,J,J — 2025 (jan-dez),classe,46826,Comércio atacadista de gás liquefeito de petróleo (glp),atualizado,766,768,2.0,0.2611,divergente,
83,K,K — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2022 / Microempresa,classe,46826,Comércio atacadista de gás liquefeito de petróleo (glp),indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
83,L,L — Empresa de pequeno porte,classe,46826,Comércio atacadista de gás liquefeito de petróleo (glp),indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
83,M,M — Empresa de médio porte,classe,46826,Comércio atacadista de gás liquefeito de petróleo (glp),indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
83,N,N — Grande empresa,classe,46826,Comércio atacadista de gás liquefeito de petróleo (glp),indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
83,O,O — Quantidade de estabelecimentos por porte(RAIS completa) (Metodologia Sebrae) 2023 / Microempresa,classe,46826,Comércio atacadista de gás liquefeito de petróleo (glp),indisponivel,698,698,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
83,P,P — Empresa de pequeno porte,classe,46826,Comércio atacadista de gás liquefeito de petróleo (glp),indisponivel,141,141,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
83,Q,Q — Empresa de médio porte,classe,46826,Comércio atacadista de gás liquefeito de petróleo (glp),indisponivel,43,43,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
83,R,R — Grande empresa,classe,46826,Comércio atacadista de gás liquefeito de petróleo (glp),indisponivel,64,64,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
83,S,S — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2024 / Microempresa,classe,46826,Comércio atacadista de gás liquefeito de petróleo (glp),indisponivel,672,672,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
83,T,T — Empresa de pequeno porte,classe,46826,Comércio atacadista de gás liquefeito de petróleo (glp),indisponivel,139,139,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
83,U,U — Empresa de médio porte,classe,46826,Comércio atacadista de gás liquefeito de petróleo (glp),indisponivel,47,47,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
83,V,V — Grande empresa,classe,46826,Comércio atacadista de gás liquefeito de petróleo (glp),indisponivel,62,62,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
84,D,D — EMPREGOS / Estoque 2022,classe,46834,"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo",indisponivel,52210,52210,0.0,0.0,nao_atualizado,API expõe estoque apenas nos níveis divisão (2 díg.) e grupo (3 díg.); não há endpoint de estoque no nível classe (5 díg.)
84,E,E — Estoque 2023,classe,46834,"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo",indisponivel,56799,56799,0.0,0.0,nao_atualizado,API expõe estoque apenas nos níveis divisão (2 díg.) e grupo (3 díg.); não há endpoint de estoque no nível classe (5 díg.)
84,F,F — Estoque 2024,classe,46834,"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo",indisponivel,56392,56392,0.0,0.0,nao_atualizado,API expõe estoque apenas nos níveis divisão (2 díg.) e grupo (3 díg.); não há endpoint de estoque no nível classe (5 díg.)
84,G,G — Estoque 2025,classe,46834,"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo",formula_preservada,56101,56106,5.0,0.0089,divergente,estoque projetado = coluna F + coluna J
84,H,H — Saldo / 2023 (jan-dez),classe,46834,"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo",atualizado,3060,3060,0.0,0.0,identico,
84,I,I — 2024 (jan-dez),classe,46834,"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo",atualizado,-834,-834,0.0,0.0,identico,
84,J,J — 2025 (jan-dez),classe,46834,"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo",atualizado,-291,-286,5.0,1.7182,divergente,
84,K,K — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2022 / Microempresa,classe,46834,"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo",indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
84,L,L — Empresa de pequeno porte,classe,46834,"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo",indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
84,M,M — Empresa de médio porte,classe,46834,"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo",indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
84,N,N — Grande empresa,classe,46834,"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo",indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
84,O,O — Quantidade de estabelecimentos por porte(RAIS completa) (Metodologia Sebrae) 2023 / Microempresa,classe,46834,"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo",indisponivel,7995,7995,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
84,P,P — Empresa de pequeno porte,classe,46834,"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo",indisponivel,1702,1702,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
84,Q,Q — Empresa de médio porte,classe,46834,"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo",indisponivel,79,79,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
84,R,R — Grande empresa,classe,46834,"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo",indisponivel,35,35,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
84,S,S — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2024 / Microempresa,classe,46834,"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo",indisponivel,8772,8772,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
84,T,T — Empresa de pequeno porte,classe,46834,"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo",indisponivel,1631,1631,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
84,U,U — Empresa de médio porte,classe,46834,"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo",indisponivel,75,75,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
84,V,V — Grande empresa,classe,46834,"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo",indisponivel,37,37,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2024)
85,D,D — EMPREGOS / Estoque 2022,classe,46842,"Comércio atacadista de produtos químicos e petroquímicos, exceto agroquímicos",indisponivel,16654,16654,0.0,0.0,nao_atualizado,API expõe estoque apenas nos níveis divisão (2 díg.) e grupo (3 díg.); não há endpoint de estoque no nível classe (5 díg.)
85,E,E — Estoque 2023,classe,46842,"Comércio atacadista de produtos químicos e petroquímicos, exceto agroquímicos",indisponivel,17854,17854,0.0,0.0,nao_atualizado,API expõe estoque apenas nos níveis divisão (2 díg.) e grupo (3 díg.); não há endpoint de estoque no nível classe (5 díg.)
85,F,F — Estoque 2024,classe,46842,"Comércio atacadista de produtos químicos e petroquímicos, exceto agroquímicos",indisponivel,18216,18216,0.0,0.0,nao_atualizado,API expõe estoque apenas nos níveis divisão (2 díg.) e grupo (3 díg.); não há endpoint de estoque no nível classe (5 díg.)
85,G,G — Estoque 2025,classe,46842,"Comércio atacadista de produtos químicos e petroquímicos, exceto agroquímicos",formula_preservada,18533,18527,-6.0,-0.0324,divergente,estoque projetado = coluna F + coluna J
85,H,H — Saldo / 2023 (jan-dez),classe,46842,"Comércio atacadista de produtos químicos e petroquímicos, exceto agroquímicos",atualizado,597,597,0.0,0.0,identico,
85,I,I — 2024 (jan-dez),classe,46842,"Comércio atacadista de produtos químicos e petroquímicos, exceto agroquímicos",atualizado,526,527,1.0,0.1901,divergente,
85,J,J — 2025 (jan-dez),classe,46842,"Comércio atacadista de produtos químicos e petroquímicos, exceto agroquímicos",atualizado,317,311,-6.0,-1.8927,divergente,
85,K,K — Quantidade de estabelecimentos por porte(RAIS) (Metodologia Sebrae) 2022 / Microempresa,classe,46842,"Comércio atacadista de produtos químicos e petroquímicos, exceto agroquímicos",indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
85,L,L — Empresa de pequeno porte,classe,46842,"Comércio atacadista de produtos químicos e petroquímicos, exceto agroquímicos",indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
85,M,M — Empresa de médio porte,classe,46842,"Comércio atacadista de produtos químicos e petroquímicos, exceto agroquímicos",indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
85,N,N — Grande empresa,classe,46842,"Comércio atacadista de produtos químicos e petroquímicos, exceto agroquímicos",indisponivel,,,,,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2022)
85,O,O — Quantidade de estabelecimentos por porte(RAIS completa) (Metodologia Sebrae) 2023 / Microempresa,classe,46842,"Comércio atacadista de produtos químicos e petroquímicos, exceto agroquímicos",indisponivel,2925,2925,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
85,P,P — Empresa de pequeno porte,classe,46842,"Comércio atacadista de produtos químicos e petroquímicos, exceto agroquímicos",indisponivel,383,383,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
85,Q,Q — Empresa de médio porte,classe,46842,"Comércio atacadista de produtos químicos e petroquímicos, exceto agroquímicos",indisponivel,40,40,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
85,R,R — Grande empresa,classe,46842,"Comércio atacadista de produtos químicos e petroquímicos, exceto agroquímicos",indisponivel,17,17,0.0,0.0,nao_atualizado,Não há na biblioteca nem na API endpoint de estabelecimentos por porte da RAIS/metodologia Sebrae com recorte anual e 4 portes (ano 2023)
